X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE,,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,-6.17000,-131.20000,552.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,-3.41000,-134.49000,-7980.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,-3.41000,-134.49000,-16552.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,-0.65000,-137.77000,-25168.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,-0.65000,-137.77000,31760.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,2.11000,-141.06000,23164.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,2.11000,-141.06000,14544.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,4.87000,-144.34000,5940.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,4.87000,-144.34000,-2612.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,7.63000,-147.62000,-11188.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,7.63000,-147.62000,-19792.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,10.39000,-150.91000,-28416.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,-0.03000,0.46000,-0.55000,10.39000,-150.91000,28472.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,13.15000,-153.78000,19660.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,-0.14000,0.46000,-0.55000,13.15000,-153.78000,11032.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.48000,0.03000,-1.23000,0.46000,-0.55000,15.91000,-155.22000,2200.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.53000,0.00000,-2.76000,0.46000,-0.55000,15.91000,-155.22000,-6672.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.60000,0.00000,-3.65000,0.46000,-0.55000,18.71000,-118.35000,-15524.00000,,,,,,,,,,,,,,,,
0.55000,0.34000,0.66000,0.00000,-3.57000,-2.36000,-2.73000,18.71000,-118.35000,-24452.00000,,,,,,,,,,,,,,,,
0.55000,0.34000,0.72000,0.00000,-3.09000,-2.48000,-2.82000,-22.64000,-127.07000,32148.00000,,,,,,,,,,,,,,,,
0.55000,0.34000,0.77000,0.00000,-2.84000,-2.59000,-2.91000,-22.64000,-127.07000,23252.00000,,,,,,,,,,,,,,,,
0.54000,0.34000,0.82000,0.00000,-2.90000,-2.72000,-2.99000,-41.13000,-135.93000,14316.00000,,,,,,,,,,,,,,,,
0.54000,0.34000,0.88000,0.00000,-3.12000,-2.87000,-3.06000,-41.13000,-135.93000,5392.00000,,,,,,,,,,,,,,,,
0.54000,0.33000,0.94000,0.00000,-3.37000,-3.05000,-2.84000,-62.36000,-130.45000,-3488.00000,,,,,,,,,,,,,,,,
0.54000,0.33000,1.00000,0.00000,-3.40000,-2.95000,-2.66000,-62.36000,-130.45000,-12368.00000,,,,,,,,,,,,,,,,
0.54000,0.33000,1.06000,0.00000,-3.40000,-2.85000,-2.51000,-77.67000,-119.64000,-21296.00000,,,,,,,,,,,,,,,,
0.53000,0.32000,1.12000,0.00000,-3.23000,-2.74000,-2.38000,-77.67000,-119.64000,-30220.00000,,,,,,,,,,,,,,,,
0.53000,0.32000,1.17000,0.00000,-2.90000,-2.65000,-2.25000,-91.71000,-112.84000,26368.00000,,,,,,,,,,,,,,,,
0.53000,0.32000,1.21000,0.00000,-2.23000,-2.57000,-2.13000,-91.71000,-112.84000,17440.00000,,,,,,,,,,,,,,,,
0.53000,0.32000,1.25000,-0.08000,-1.98000,-2.52000,-2.05000,-105.63000,-119.01000,8500.00000,,,,,,,,,,,,,,,,
0.53000,0.31000,1.26000,-1.17000,-1.70000,-2.47000,-2.00000,-105.63000,-119.01000,-416.00000,,,,,,,,,,,,,,,,
0.53000,0.31000,1.27000,-1.56000,-1.98000,-2.45000,-1.98000,-102.19000,-124.84000,-9364.00000,,,,,,,,,,,,,,,,
0.53000,0.30000,1.26000,-2.29000,-2.20000,-2.43000,-1.97000,-102.19000,-124.84000,-18400.00000,,,,,,,,,,,,,,,,
0.53000,0.30000,1.27000,-2.43000,-2.73000,-2.41000,-1.96000,-92.56000,-118.68000,-28516.00000,,,,,,,,,,,,,,,,
0.52000,0.29000,1.27000,-2.57000,-2.79000,-2.39000,-1.96000,-92.56000,-118.68000,27920.00000,,,,,,,,,,,,,,,,
0.52000,0.29000,1.28000,-2.37000,-2.73000,-2.37000,-1.97000,-88.45000,-108.56000,18928.00000,,,,,,,,,,,,,,,,
0.52000,0.28000,1.29000,-1.92000,-2.40000,-2.35000,-1.99000,-88.45000,-108.56000,9932.00000,,,,,,,,,,,,,,,,
0.52000,0.28000,1.30000,-1.70000,-2.26000,-2.34000,-2.03000,-96.52000,-110.51000,904.00000,,,,,,,,,,,,,,,,
0.52000,0.27000,1.31000,-1.81000,-2.40000,-2.34000,-2.09000,-96.52000,-110.51000,-7964.00000,,,,,,,,,,,,,,,,
0.52000,0.27000,1.31000,-1.95000,-2.12000,-2.34000,-2.17000,-100.60000,-110.32000,-16916.00000,,,,,,,,,,,,,,,,
0.52000,0.26000,1.32000,-2.31000,-2.56000,-2.28000,-2.19000,-100.60000,-110.32000,-27020.00000,,,,,,,,,,,,,,,,
0.51000,0.26000,1.32000,-2.87000,-2.84000,-1.87000,-1.85000,-89.21000,-101.69000,28396.00000,,,,,,,,,,,,,,,,
0.51000,0.25000,1.32000,-2.37000,-2.54000,-0.91000,-0.26000,-89.21000,-101.69000,19392.00000,,,,,,,,,,,,,,,,
0.51000,0.25000,1.33000,-1.76000,-2.18000,-0.59000,0.35000,-66.52000,-64.74000,10312.00000,,,,,,,,,,,,,,,,
0.51000,0.25000,1.32000,-1.17000,-1.00000,-0.54000,0.49000,-66.52000,-64.74000,1316.00000,,,,,,,,,,,,,,,,
0.51000,0.25000,1.31000,-0.61000,-0.08000,-0.55000,0.52000,-73.17000,-67.88000,-7496.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.31000,-0.36000,0.00000,-0.55000,0.52000,-73.17000,-67.88000,-16312.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.30000,-0.31000,0.00000,-0.55000,0.52000,-81.55000,-73.81000,-25092.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.29000,-0.53000,-0.08000,-0.55000,0.52000,-81.55000,-73.81000,31684.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.30000,-0.31000,-0.42000,-0.55000,0.52000,-80.15000,-69.45000,22796.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.29000,-0.28000,0.00000,-0.55000,0.53000,-80.15000,-69.45000,13976.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.27000,-1.03000,0.00000,-0.55000,0.53000,-84.07000,-66.92000,5176.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.25000,-1.17000,0.00000,-0.55000,0.53000,-84.07000,-66.92000,-3608.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.25000,-0.06000,0.00000,-0.55000,0.52000,-72.26000,-63.86000,-12344.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.25000,-0.17000,0.00000,-0.55000,0.52000,-72.26000,-63.86000,-21120.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.25000,0.00000,0.00000,-0.55000,0.52000,-83.58000,-60.74000,-29892.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.24000,-0.36000,0.00000,-0.55000,0.52000,-83.58000,-60.74000,27012.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.23000,-0.47000,0.00000,-0.55000,0.52000,-82.92000,-57.63000,18252.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.23000,-0.33000,0.00000,-0.55000,0.52000,-82.92000,-57.63000,9432.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.21000,-0.67000,0.00000,-0.55000,0.52000,-84.44000,-54.56000,684.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.21000,-0.14000,0.00000,-0.55000,0.51000,-84.44000,-54.56000,-8020.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.21000,-0.14000,0.00000,-0.55000,0.51000,-88.62000,-51.50000,-16764.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.19000,-1.12000,0.00000,-0.55000,0.51000,-88.62000,-51.50000,-25532.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.17000,-0.86000,0.00000,-0.54000,0.51000,-76.40000,-48.48000,31164.00000,,,,,,,,,,,,,,,,
0.51000,0.24000,1.16000,-0.61000,0.00000,-0.54000,0.51000,-76.40000,-48.48000,22376.00000,,,,,,,,,,,,,,,,
0.51000,0.23000,1.14000,-1.00000,0.00000,-0.54000,0.50000,-80.49000,-45.50000,13600.00000,,,,,,,,,,,,,,,,
0.51000,0.23000,1.13000,-1.06000,0.00000,-0.54000,0.50000,-80.49000,-45.50000,4812.00000,,,,,,,,,,,,,,,,
0.51000,0.23000,1.11000,-0.84000,0.00000,-0.54000,0.50000,-73.36000,-42.58000,-3912.00000,,,,,,,,,,,,,,,,
0.51000,0.23000,1.10000,-0.75000,0.00000,-0.54000,0.49000,-73.36000,-42.58000,-12712.00000,,,,,,,,,,,,,,,,
0.51000,0.23000,1.09000,-0.11000,0.00000,-0.54000,0.49000,-74.86000,-39.67000,-21520.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.08000,-1.06000,0.00000,-0.54000,0.49000,-74.86000,-39.67000,-30276.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.06000,-1.06000,0.00000,-0.54000,0.49000,-69.00000,-36.78000,26440.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.05000,-0.45000,0.00000,-0.54000,0.48000,-69.00000,-36.78000,17712.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.05000,-0.06000,0.00000,-0.54000,0.48000,-75.11000,-33.93000,8936.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.04000,-0.47000,0.00000,-0.54000,0.48000,-75.11000,-33.93000,192.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.03000,-0.22000,0.00000,-0.54000,0.48000,-75.27000,-31.06000,-8476.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.03000,-0.28000,0.00000,-0.54000,0.48000,-75.27000,-31.06000,-17232.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.03000,-0.06000,0.00000,-0.54000,0.48000,-78.62000,-28.19000,-26004.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.02000,-0.28000,0.00000,-0.54000,0.48000,-78.62000,-28.19000,30772.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.02000,-0.22000,0.00000,-0.54000,0.48000,-80.21000,-25.33000,22000.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.01000,-0.47000,0.00000,-0.54000,0.48000,-80.21000,-25.33000,13236.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.00000,-0.56000,0.00000,-0.54000,0.48000,-78.88000,-22.49000,4408.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,1.00000,-0.11000,0.00000,-0.54000,0.47000,-78.88000,-22.49000,-4296.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,0.99000,-0.42000,0.00000,-0.54000,0.47000,-84.74000,-19.67000,-13024.00000,,,,,,,,,,,,,,,,
0.50000,0.23000,0.99000,-0.33000,0.00000,-0.54000,0.47000,-84.74000,-19.67000,-21772.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.97000,-0.81000,0.00000,-0.54000,0.47000,-84.00000,-16.86000,-30560.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.96000,-0.59000,0.00000,-0.55000,0.47000,-84.00000,-16.86000,26208.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.95000,-0.45000,0.00000,-0.55000,0.47000,-81.50000,-14.09000,17400.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.95000,-0.06000,0.00000,-0.55000,0.47000,-81.50000,-14.09000,8644.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.94000,-0.45000,0.00000,-0.55000,0.47000,-89.22000,-11.30000,-40.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.92000,-1.00000,0.00000,-0.55000,0.47000,-89.22000,-11.30000,-8700.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.92000,-0.50000,0.00000,-0.55000,0.46000,-77.95000,-8.55000,-17492.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.91000,-0.45000,0.00000,-0.55000,0.46000,-77.95000,-8.55000,-26208.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.90000,-0.17000,0.00000,-0.55000,0.46000,-83.57000,-5.80000,30620.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.90000,-0.28000,0.00000,-0.55000,0.46000,-83.57000,-5.80000,21884.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.89000,-0.33000,0.00000,-0.55000,0.46000,-86.69000,-3.05000,13180.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.89000,-0.33000,0.00000,-0.55000,0.46000,-86.69000,-3.05000,4464.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.87000,-1.12000,0.00000,-0.55000,0.46000,-87.47000,-0.30000,-4184.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.85000,-0.81000,0.00000,-0.55000,0.46000,-87.47000,-0.30000,-12880.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.83000,-1.00000,0.00000,-0.55000,0.46000,-81.64000,2.41000,-21588.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.82000,-1.03000,0.00000,-0.55000,0.46000,-81.64000,2.41000,-30380.00000,,,,,,,,,,,,,,,,
0.50000,0.22000,0.81000,-0.33000,0.00000,-0.55000,0.46000,-76.74000,5.14000,26428.00000,,,,,,,,,,,,,,,,
0.49000,0.22000,0.81000,-0.14000,0.00000,-0.55000,0.46000,-76.74000,5.14000,17716.00000,,,,,,,,,,,,,,,,
0.49000,0.22000,0.81000,-0.06000,0.00000,-0.55000,0.46000,-87.23000,7.87000,8964.00000,,,,,,,,,,,,,,,,
0.49000,0.22000,0.80000,-0.61000,0.00000,-0.55000,0.46000,-87.23000,7.87000,284.00000,,,,,,,,,,,,,,,,
0.49000,0.22000,0.79000,-0.56000,0.00000,-0.55000,0.46000,-82.56000,10.61000,-8328.00000,,,,,,,,,,,,,,,,
0.49000,0.22000,0.78000,-0.42000,0.00000,-0.55000,0.46000,-82.56000,10.61000,-17120.00000,,,,,,,,,,,,,,,,
0.49000,0.21000,0.76000,-0.95000,0.00000,-0.55000,0.46000,-85.10000,13.35000,-25896.00000,,,,,,,,,,,,,,,,
0.49000,0.21000,0.76000,-0.25000,0.00000,-0.55000,0.46000,-85.10000,13.35000,30884.00000,,,,,,,,,,,,,,,,
0.49000,0.21000,0.75000,-0.06000,0.00000,-2.50000,-2.03000,-117.62000,-21.16000,22128.00000,,,,,,,,,,,,,,,,
0.49000,0.21000,0.75000,-0.39000,0.00000,-2.50000,-2.03000,-117.62000,-21.16000,13288.00000,,,,,,,,,,,,,,,,
0.49000,0.21000,0.73000,-0.89000,0.00000,-2.50000,-2.04000,-129.11000,-33.45000,4456.00000,,,,,,,,,,,,,,,,
0.49000,0.21000,0.69000,-2.09000,0.00000,-2.52000,-2.05000,-129.11000,-33.45000,-4324.00000,,,,,,,,,,,,,,,,
0.49000,0.21000,0.64000,-2.82000,0.00000,-2.56000,-2.11000,-117.06000,-46.78000,-13156.00000,,,,,,,,,,,,,,,,
0.48000,0.21000,0.58000,-3.23000,0.00000,-2.61000,-2.19000,-117.06000,-46.78000,-22080.00000,,,,,,,,,,,,,,,,
0.48000,0.21000,0.52000,-3.46000,0.00000,-2.68000,-2.30000,-104.56000,-62.25000,-31000.00000,,,,,,,,,,,,,,,,
0.48000,0.20000,0.46000,-3.15000,0.00000,-2.77000,-2.41000,-104.56000,-62.25000,25612.00000,,,,,,,,,,,,,,,,
0.48000,0.20000,0.41000,-2.96000,0.00000,-2.85000,-2.52000,-105.07000,-79.33000,16704.00000,,,,,,,,,,,,,,,,
0.47000,0.20000,0.36000,-2.59000,0.00000,-2.93000,-2.63000,-105.07000,-79.33000,7784.00000,,,,,,,,,,,,,,,,
0.47000,0.20000,0.32000,-2.73000,0.00000,-3.00000,-2.75000,-113.92000,-97.99000,-1032.00000,,,,,,,,,,,,,,,,
0.47000,0.20000,0.28000,-3.04000,-0.84000,-3.07000,-2.90000,-113.92000,-97.99000,-9924.00000,,,,,,,,,,,,,,,,
0.46000,0.20000,0.22000,-3.37000,-0.33000,-2.87000,-3.06000,-107.65000,-106.52000,-18864.00000,,,,,,,,,,,,,,,,
0.46000,0.20000,0.17000,-3.40000,-0.81000,-2.70000,-2.98000,-107.65000,-106.52000,-28952.00000,,,,,,,,,,,,,,,,
0.45000,0.20000,0.13000,-3.65000,-1.39000,-2.57000,-2.90000,-96.80000,-117.84000,26492.00000,,,,,,,,,,,,,,,,
0.45000,0.20000,0.12000,-3.01000,-2.26000,-2.47000,-2.82000,-96.80000,-117.84000,17408.00000,,,,,,,,,,,,,,,,
0.44000,0.19000,0.12000,-2.90000,-2.70000,-2.43000,-2.78000,-95.50000,-106.89000,8380.00000,,,,,,,,,,,,,,,,
0.43000,0.19000,0.10000,-2.93000,-2.34000,-2.40000,-2.76000,-95.50000,-106.89000,-612.00000,,,,,,,,,,,,,,,,
0.43000,0.19000,0.10000,-2.79000,-2.26000,-2.35000,-2.72000,-92.15000,-107.88000,-9612.00000,,,,,,,,,,,,,,,,
0.42000,0.19000,0.09000,-2.76000,-2.40000,-2.31000,-2.69000,-92.15000,-107.88000,-18596.00000,,,,,,,,,,,,,,,,
0.42000,0.19000,0.08000,-2.40000,-2.09000,-2.26000,-2.66000,-89.84000,-108.33000,-27676.00000,,,,,,,,,,,,,,,,
0.41000,0.19000,0.08000,-2.45000,-2.17000,-2.22000,-2.63000,-89.84000,-108.33000,28776.00000,,,,,,,,,,,,,,,,
0.41000,0.19000,0.07000,-2.43000,-2.04000,-2.17000,-2.60000,-90.11000,-112.34000,19748.00000,,,,,,,,,,,,,,,,
0.40000,0.19000,0.07000,-2.15000,-2.01000,-2.12000,-2.56000,-90.11000,-112.34000,10752.00000,,,,,,,,,,,,,,,,
0.40000,0.19000,0.07000,-2.04000,-2.26000,-2.08000,-2.54000,-91.64000,-116.49000,1756.00000,,,,,,,,,,,,,,,,
0.39000,0.19000,0.07000,-2.31000,-2.20000,-2.05000,-2.51000,-91.64000,-116.49000,-7172.00000,,,,,,,,,,,,,,,,
0.39000,0.19000,0.08000,-2.01000,-2.37000,-2.01000,-2.48000,-87.66000,-115.90000,-16236.00000,,,,,,,,,,,,,,,,
0.38000,0.19000,0.08000,-2.51000,-2.48000,-1.98000,-2.45000,-87.66000,-115.90000,-25252.00000,,,,,,,,,,,,,,,,
0.38000,0.19000,0.08000,-2.06000,-2.45000,-1.96000,-2.41000,-82.18000,-112.38000,31204.00000,,,,,,,,,,,,,,,,
0.37000,0.19000,0.09000,-2.45000,-2.56000,-1.96000,-2.38000,-82.18000,-112.38000,22208.00000,,,,,,,,,,,,,,,,
0.37000,0.19000,0.09000,-2.40000,-2.68000,-1.99000,-2.35000,-80.10000,-109.79000,13188.00000,,,,,,,,,,,,,,,,
0.36000,0.19000,0.10000,-2.04000,-2.34000,-1.97000,-2.44000,-80.10000,-109.79000,4224.00000,,,,,,,,,,,,,,,,
0.36000,0.19000,0.11000,-1.76000,-2.45000,-1.97000,-2.43000,-83.29000,-113.03000,-4744.00000,,,,,,,,,,,,,,,,
0.35000,0.19000,0.13000,-1.64000,-2.62000,-1.97000,-2.43000,-83.29000,-113.03000,-13688.00000,,,,,,,,,,,,,,,,
0.35000,0.19000,0.14000,-1.67000,-2.34000,-1.97000,-2.43000,-88.77000,-109.42000,-22772.00000,,,,,,,,,,,,,,,,
0.34000,0.19000,0.15000,-1.84000,-2.26000,-1.97000,-2.43000,-88.77000,-109.42000,-31856.00000,,,,,,,,,,,,,,,,
0.34000,0.18000,0.15000,-2.20000,-2.34000,-1.97000,-2.43000,-87.72000,-113.62000,24636.00000,,,,,,,,,,,,,,,,
0.33000,0.18000,0.15000,-1.90000,-2.09000,-1.96000,-2.41000,-87.72000,-113.62000,15612.00000,,,,,,,,,,,,,,,,
0.33000,0.18000,0.16000,-2.09000,-2.45000,-1.96000,-2.40000,-87.52000,-116.78000,6616.00000,,,,,,,,,,,,,,,,
0.32000,0.18000,0.16000,-2.15000,-2.48000,-1.96000,-2.39000,-87.52000,-116.78000,-2308.00000,,,,,,,,,,,,,,,,
0.32000,0.18000,0.17000,-2.15000,-2.23000,-1.96000,-2.38000,-84.14000,-112.52000,-11288.00000,,,,,,,,,,,,,,,,
0.31000,0.18000,0.17000,-1.90000,-2.37000,-1.96000,-2.37000,-84.14000,-112.52000,-20380.00000,,,,,,,,,,,,,,,,
0.31000,0.18000,0.19000,-1.45000,-2.31000,-1.97000,-2.37000,-86.93000,-113.33000,-29408.00000,,,,,,,,,,,,,,,,
0.31000,0.18000,0.21000,-1.23000,-2.04000,-1.97000,-2.36000,-86.93000,-113.33000,27084.00000,,,,,,,,,,,,,,,,
0.30000,0.18000,0.22000,-1.67000,-2.40000,-1.97000,-2.36000,-97.45000,-118.29000,18056.00000,,,,,,,,,,,,,,,,
0.30000,0.18000,0.24000,-1.37000,-2.34000,-1.98000,-2.36000,-97.45000,-118.29000,9140.00000,,,,,,,,,,,,,,,,
0.29000,0.18000,0.25000,-1.92000,-2.70000,-1.98000,-2.36000,-99.90000,-115.53000,168.00000,,,,,,,,,,,,,,,,
0.29000,0.17000,0.26000,-2.15000,-2.84000,-1.99000,-2.35000,-99.90000,-115.53000,-8748.00000,,,,,,,,,,,,,,,,
0.28000,0.17000,0.28000,-2.26000,-2.96000,-2.01000,-2.35000,-92.31000,-107.96000,-17728.00000,,,,,,,,,,,,,,,,
0.28000,0.17000,0.29000,-2.01000,-2.56000,-2.03000,-2.34000,-92.31000,-107.96000,-26764.00000,,,,,,,,,,,,,,,,
0.27000,0.17000,0.29000,-2.40000,-2.73000,-2.07000,-2.34000,-94.46000,-109.08000,29672.00000,,,,,,,,,,,,,,,,
0.27000,0.17000,0.30000,-2.29000,-2.51000,-2.12000,-2.34000,-94.46000,-109.08000,20724.00000,,,,,,,,,,,,,,,,
0.26000,0.17000,0.29000,-2.48000,-2.37000,-2.18000,-2.33000,-92.33000,-108.35000,11672.00000,,,,,,,,,,,,,,,,
0.26000,0.17000,0.29000,-2.29000,-2.09000,-2.14000,-2.18000,-92.33000,-108.35000,2624.00000,,,,,,,,,,,,,,,,
0.25000,0.16000,0.28000,-2.54000,-2.23000,-1.42000,-1.53000,-80.32000,-101.61000,-6364.00000,,,,,,,,,,,,,,,,
0.25000,0.16000,0.28000,-1.87000,-1.90000,0.02000,-0.77000,-80.32000,-101.61000,-15344.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.28000,-2.04000,-2.04000,0.37000,-0.58000,-54.52000,-86.93000,-24336.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.30000,-0.50000,-1.17000,0.49000,-0.54000,-54.52000,-86.93000,32280.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.31000,0.00000,-0.98000,0.51000,-0.54000,-59.53000,-89.34000,23444.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.33000,0.00000,-0.75000,0.50000,-0.54000,-59.53000,-89.34000,14640.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.33000,0.00000,0.00000,0.50000,-0.54000,-61.11000,-91.84000,5884.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.33000,0.00000,0.00000,0.50000,-0.54000,-61.11000,-91.84000,-2676.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.33000,0.00000,0.00000,0.50000,-0.54000,-58.12000,-101.87000,-11256.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.33000,0.00000,0.00000,0.50000,-0.54000,-58.12000,-101.87000,-19904.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.33000,0.00000,0.00000,0.50000,-0.54000,-55.12000,-105.13000,-28576.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.33000,0.00000,0.00000,0.50000,-0.54000,-55.12000,-105.13000,28308.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.33000,0.00000,0.00000,0.50000,-0.54000,-52.12000,-108.39000,19648.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.33000,0.00000,0.00000,0.50000,-0.54000,-52.12000,-108.39000,11008.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.33000,0.00000,0.00000,0.50000,-0.54000,-49.12000,-111.65000,2348.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.33000,-0.03000,0.00000,0.50000,-0.54000,-49.12000,-111.65000,-6256.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.30000,-1.70000,0.00000,0.50000,-0.54000,-45.68000,-114.91000,-15028.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.30000,-0.11000,-0.06000,0.55000,-0.56000,-45.68000,-114.91000,-23824.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.30000,0.00000,-0.22000,0.56000,-0.57000,-40.41000,-117.69000,-32724.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.30000,-0.06000,0.00000,0.56000,-0.57000,-40.41000,-117.69000,24004.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.30000,-0.06000,0.00000,0.56000,-0.57000,-37.22000,-121.60000,15176.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.30000,0.00000,0.00000,0.56000,-0.57000,-37.22000,-121.60000,6372.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.30000,0.00000,0.00000,0.56000,-0.57000,-34.35000,-125.03000,-2224.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.30000,-0.06000,0.00000,0.56000,-0.57000,-34.35000,-125.03000,-10832.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.30000,0.00000,-0.31000,0.56000,-0.57000,-30.13000,-128.46000,-19648.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.30000,-0.06000,0.00000,0.56000,-0.57000,-30.13000,-128.46000,-28464.00000,,,,,,,,,,,,,,,,
0.24000,0.16000,0.31000,0.00000,-0.20000,0.56000,-0.57000,-26.41000,-131.89000,28280.00000,,,,,,,,,,,,,,,,
0.23000,0.16000,0.32000,0.00000,-0.89000,0.56000,-0.57000,-26.41000,-131.89000,19456.00000,,,,,,,,,,,,,,,,
0.23000,0.16000,0.36000,0.00000,-2.12000,0.56000,-0.57000,-23.57000,-121.90000,10616.00000,,,,,,,,,,,,,,,,
0.23000,0.16000,0.41000,0.00000,-2.54000,0.56000,-0.57000,-23.57000,-121.90000,1740.00000,,,,,,,,,,,,,,,,
