X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.93000,0.69000,0.32000,0.00000,0.00000,-0.05000,-0.80000,-54.56000,-69.87000
0.93000,0.69000,0.32000,0.00000,0.00000,-0.05000,-0.80000,-57.85000,-92.02000
0.93000,0.69000,0.32000,0.00000,0.00000,-0.05000,-0.80000,-57.85000,-92.02000
0.93000,0.69000,0.32000,0.00000,0.00000,-0.05000,-0.80000,-58.18000,-96.84000
0.93000,0.69000,0.32000,0.00000,0.00000,-0.05000,-0.80000,-58.18000,-96.84000
0.93000,0.69000,0.32000,0.00000,0.00000,-0.05000,-0.80000,-58.50000,-101.66000
0.93000,0.69000,0.32000,0.00000,0.00000,-0.05000,-0.80000,-58.50000,-101.66000
0.93000,0.69000,0.32000,0.00000,0.00000,-0.05000,-0.80000,-58.83000,-106.48000
0.93000,0.69000,0.32000,0.00000,0.00000,-0.05000,-0.80000,-58.83000,-106.48000
0.93000,0.69000,0.32000,0.00000,0.00000,-0.05000,-0.80000,-59.15000,-111.29000
0.93000,0.69000,0.32000,0.00000,0.00000,-0.05000,-0.80000,-59.15000,-111.29000
0.93000,0.69000,0.32000,0.00000,0.00000,-0.05000,-0.80000,-59.48000,-116.11000
0.93000,0.69000,0.32000,0.00000,-0.06000,-0.05000,-0.80000,-59.48000,-116.11000
0.93000,0.69000,0.36000,0.00000,-2.26000,-0.06000,-0.81000,-59.94000,-120.16000
0.93000,0.69000,0.43000,0.00000,-3.68000,-0.52000,-1.05000,-59.94000,-120.16000
0.92000,0.69000,0.50000,0.00000,-4.21000,-1.69000,-1.70000,-84.67000,-83.75000
0.92000,0.69000,0.56000,0.00000,-3.24000,-2.16000,-2.21000,-84.67000,-83.75000
0.92000,0.69000,0.60000,0.00000,-2.20000,-2.19000,-2.32000,-102.33000,-87.77000
0.91000,0.68000,0.62000,-0.59000,-1.76000,-2.16000,-2.34000,-102.33000,-87.77000
0.91000,0.68000,0.60000,-2.65000,-1.70000,-2.16000,-2.34000,-106.17000,-104.80000
0.90000,0.68000,0.58000,-3.54000,-2.26000,-2.19000,-2.28000,-106.17000,-104.80000
0.90000,0.67000,0.56000,-3.99000,-2.82000,-1.37000,-1.50000,-59.47000,-88.24000
0.89000,0.67000,0.56000,-2.51000,-2.51000,0.25000,-0.64000,-59.47000,-88.24000
0.89000,0.67000,0.58000,-1.00000,-2.06000,0.45000,-0.55000,-34.58000,-65.62000
0.89000,0.67000,0.60000,-0.06000,-0.98000,0.48000,-0.54000,-34.58000,-65.62000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-53.39000,-76.80000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-53.39000,-76.80000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-51.09000,-88.86000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-51.09000,-88.86000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-48.28000,-92.13000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-48.28000,-92.13000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-45.47000,-95.40000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-45.47000,-95.40000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-42.67000,-98.68000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-42.67000,-98.68000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-39.86000,-101.95000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-39.86000,-101.95000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-37.05000,-105.22000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-37.05000,-105.22000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-34.25000,-108.50000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-34.25000,-108.50000
0.89000,0.67000,0.60000,0.00000,0.00000,0.47000,-0.55000,-31.44000,-111.77000
0.89000,0.67000,0.60000,0.00000,-0.28000,0.47000,-0.55000,-31.44000,-111.77000
0.89000,0.67000,0.64000,0.00000,-2.26000,0.46000,-0.55000,-28.69000,-110.87000
0.88000,0.66000,0.70000,0.00000,-3.23000,0.43000,-0.56000,-28.69000,-110.87000
0.88000,0.66000,0.76000,0.00000,-3.54000,0.36000,-0.59000,-27.46000,-68.75000
0.88000,0.66000,0.81000,0.00000,-2.37000,0.22000,-0.66000,-27.46000,-68.75000
0.88000,0.66000,0.82000,0.00000,-0.86000,0.07000,-0.74000,-29.62000,-68.05000
0.88000,0.66000,0.83000,0.00000,-0.33000,0.00000,-0.77000,-29.62000,-68.05000
0.88000,0.66000,0.83000,0.00000,0.00000,-0.03000,-0.79000,-30.73000,-89.60000
0.88000,0.66000,0.83000,0.00000,-0.03000,-0.03000,-0.79000,-30.73000,-89.60000
0.88000,0.66000,0.83000,0.00000,0.00000,-0.03000,-0.79000,-30.95000,-96.96000
0.88000,0.66000,0.83000,0.00000,-0.03000,-0.03000,-0.79000,-30.95000,-96.96000
0.88000,0.66000,0.83000,0.00000,-0.28000,-0.04000,-0.79000,-31.19000,-101.56000
0.88000,0.66000,0.87000,0.00000,-1.73000,-0.06000,-0.81000,-31.19000,-101.56000
0.87000,0.65000,0.91000,0.00000,-2.51000,-0.25000,-0.91000,-34.65000,-82.35000
0.87000,0.65000,0.95000,0.00000,-2.15000,-0.61000,-1.10000,-34.65000,-82.35000
0.87000,0.65000,0.98000,0.00000,-1.70000,-0.99000,-1.30000,-47.23000,-77.09000
0.87000,0.65000,1.00000,0.00000,-1.31000,-1.33000,-1.48000,-47.23000,-77.09000
0.87000,0.65000,1.02000,0.00000,-0.98000,-1.60000,-1.62000,-62.25000,-89.37000
0.87000,0.65000,1.05000,0.00000,-1.28000,-1.74000,-1.76000,-62.25000,-89.37000
0.87000,0.65000,1.08000,0.00000,-1.70000,-1.87000,-1.88000,-75.90000,-95.58000
0.87000,0.64000,1.11000,0.00000,-2.01000,-1.99000,-2.01000,-75.90000,-95.58000
0.87000,0.64000,1.16000,0.00000,-2.34000,-2.10000,-2.12000,-90.52000,-91.81000
0.87000,0.64000,1.20000,0.00000,-2.31000,-2.16000,-2.21000,-90.52000,-91.81000
0.86000,0.64000,1.24000,-0.06000,-2.20000,-2.19000,-2.27000,-104.49000,-90.12000
0.86000,0.63000,1.24000,-1.92000,-2.06000,-2.20000,-2.30000,-104.49000,-90.12000
